JPG,X_axis, Y_axis, Width, Height, CLASS, PNG
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7019-249.jpg,71,0,101,256,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_283.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-2.jpg,172,134,80,116,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_284.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-3.jpg,210,0,46,147,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_285.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-4.jpg,0,40,34,216,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_286.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-5.jpg,213,175,43,78,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_287.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-6.jpg,2,2,72,161,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_288.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-7.jpg,19,1,113,255,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_289.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-8.jpg,85,0,132,252,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_290.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-18.jpg,66,1,36,255,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_291.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-20.jpg,101,7,130,242,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_292.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-25.jpg,203,45,53,211,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_293.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-26.jpg,0,0,53,203,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_294.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-27.jpg,3,0,95,137,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_295.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-44.jpg,137,2,69,252,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_296.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-45.jpg,180,54,43,202,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_297.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-46.jpg,149,3,39,252,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_298.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-47.jpg,2,5,174,242,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_299.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-61.jpg,145,1,41,255,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_300.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-62.jpg,2,0,101,175,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_301.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-65.jpg,21,0,235,256,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_302.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-79.jpg,1,27,255,229,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_303.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-83.jpg,0,0,29,30,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_304.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-84.jpg,5,122,144,98,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_305.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-95.jpg,176,0,67,256,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_306.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-96.jpg,46,0,207,256,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_307.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-99.jpg,238,229,18,27,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_308.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-102.jpg,0,0,62,249,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_309.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-103.jpg,116,5,140,103,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_310.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-113.jpg,1,109,82,145,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_311.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-121.jpg,196,198,60,58,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_312.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-122.jpg,1,0,236,205,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_313.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-123.jpg,79,9,157,118,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_314.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-131.jpg,1,147,43,109,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_315.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-141.jpg,210,217,46,38,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_316.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-142.jpg,117,0,59,163,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_317.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-143.jpg,0,101,256,135,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_318.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-147.jpg,0,0,197,155,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_319.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-148.jpg,0,96,256,29,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_320.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-161.jpg,2,2,252,143,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_321.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-162.jpg,1,105,255,146,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_322.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-164.jpg,0,124,256,71,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_323.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-165.jpg,1,1,208,130,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_324.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-206.jpg,240,175,11,9,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_325.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-220.jpg,0,2,43,250,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_326.png
C:\Users\USER\Downloads\SDNET2018\yanghee\crack\7020-224.jpg,150,26,105,83,crack,C:\Users\USER\Downloads\SDNET2018\yanghee\PixelLabelData_New\Label_327.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7020-242.jpg,51,0,5,39,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_1.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-6.jpg,233,175,23,81,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_2.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-7.jpg,247,6,9,48,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_3.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-11.jpg,0,44,121,212,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_4.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-12.jpg,64,3,136,253,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_5.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-26.jpg,106,0,150,185,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_6.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-27.jpg,0,180,154,76,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_7.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-28.jpg,37,67,219,182,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_8.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-29.jpg,4,4,97,71,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_9.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-45.jpg,227,0,7,67,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_10.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-46.jpg,0,121,256,135,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_11.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-61.jpg,50,44,194,157,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_12.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-63.jpg,0,0,202,179,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_13.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-64.jpg,99,152,21,96,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_14.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-80.jpg,63,6,148,242,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_15.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-81.jpg,4,0,62,45,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_16.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-97.jpg,128,10,17,49,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_17.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-98.jpg,0,168,149,88,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_18.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-99.jpg,228,228,28,28,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_19.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-109.jpg,0,204,58,27,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_20.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-110.jpg,218,2,18,41,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_21.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-111.jpg,155,10,101,39,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_22.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-115.jpg,0,33,246,217,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_23.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-116.jpg,8,215,43,26,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_24.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-117.jpg,234,0,22,94,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_25.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-118.jpg,2,91,31,165,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_26.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-129.jpg,31,9,110,235,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_27.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-130.jpg,197,213,38,42,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_28.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-132.jpg,11,0,234,212,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_29.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-133.jpg,150,177,21,33,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_30.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-135.jpg,171,224,79,32,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_31.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-146.jpg,1,0,196,229,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_32.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-147.jpg,90,112,166,136,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_33.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-148.jpg,0,0,174,122,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_34.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-149.jpg,19,0,219,245,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_35.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-150.jpg,38,108,218,148,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_36.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-151.jpg,3,6,121,101,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_37.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-152.jpg,26,114,230,142,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_38.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-153.jpg,0,40,256,77,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_39.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-154.jpg,44,112,212,144,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_40.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-164.jpg,2,40,254,77,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_41.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-165.jpg,0,0,29,48,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_42.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-171.jpg,138,198,118,58,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_43.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-172.jpg,0,46,256,155,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_44.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-173.jpg,0,0,48,50,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_45.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-183.jpg,196,217,10,18,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_46.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-189.jpg,86,205,89,51,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_47.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-191.jpg,97,130,159,121,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_48.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-192.jpg,0,0,145,134,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_49.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-201.jpg,219,0,12,78,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_50.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-206.jpg,67,0,189,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_51.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-207.jpg,0,0,70,26,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_52.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-210.jpg,45,145,211,111,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_53.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-211.jpg,64,51,145,165,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_54.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-217.jpg,133,237,21,19,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_55.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-224.jpg,0,3,256,131,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_56.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-226.jpg,160,17,96,238,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_57.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-229.jpg,107,148,147,108,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_58.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-230.jpg,4,0,132,142,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_59.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-235.jpg,80,64,168,134,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_60.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-241.jpg,2,2,88,64,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_61.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-242.jpg,237,225,19,28,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_62.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-248.jpg,0,45,253,185,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_63.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7021-249.jpg,0,1,55,43,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_64.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-7.jpg,153,205,103,23,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_65.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-8.jpg,0,44,256,168,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_66.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-11.jpg,0,0,236,48,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_67.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-19.jpg,0,0,18,22,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_68.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-20.jpg,185,229,68,27,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_69.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-23.jpg,1,24,255,204,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_70.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-24.jpg,4,0,97,30,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_71.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-33.jpg,40,107,216,149,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_72.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-39.jpg,0,5,178,108,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_73.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-40.jpg,220,124,15,89,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_74.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-41.jpg,22,36,234,154,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_75.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-48.jpg,0,0,39,41,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_76.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-58.jpg,31,165,58,83,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_77.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-75.jpg,234,82,22,43,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_78.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-92.jpg,164,144,92,101,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_79.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-93.jpg,51,46,205,210,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_80.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-109.jpg,0,0,32,52,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_81.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-110.jpg,129,53,127,136,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_82.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-111.jpg,0,0,56,58,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_83.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-127.jpg,122,111,16,61,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_84.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-128.jpg,114,109,142,147,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_85.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-129.jpg,0,0,116,112,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_86.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-145.jpg,223,187,33,69,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_87.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-147.jpg,0,36,250,157,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_88.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-163.jpg,0,0,120,51,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_89.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-164.jpg,38,15,33,40,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_90.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-165.jpg,112,119,144,137,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_91.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-183.jpg,0,0,227,127,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_92.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-184.jpg,60,14,196,205,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_93.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-185.jpg,69,109,187,143,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_94.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-186.jpg,0,0,121,111,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_95.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-201.jpg,71,1,185,173,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_96.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-204.jpg,0,168,71,88,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_97.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-218.jpg,70,43,186,213,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_98.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-219.jpg,0,0,69,50,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_99.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-222.jpg,68,5,188,139,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_100.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-223.jpg,0,33,54,118,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_101.png
